,physiologyM.condition15_ppt.cladeClade2,physiologyM.condition15_ppt.cladeClade3,AveExpr,F,P.Value,adj.P.Val,ensembl_transcript_id,ensembl_gene_id,gene_biotype,external_gene_name
ENSFHEP00000030025,-0.797556730048248,1.12171601168745,6.9986366925144,6.28332124928152,0.00304191418436601,0.507271859567158,ENSFHET00000032435,ENSFHEG00000015073,protein_coding,hmgn6
ENSFHEP00000030569,-3.89724078678555,-0.488509210081554,3.25905800505835,6.14372703230834,0.00342700023506535,0.507271859567158,ENSFHET00000032776,ENSFHEG00000015987,protein_coding,
ENSFHEP00000030778,-3.140027965696,0.605490881010399,3.54578142707559,6.2381772495972,0.00316132825913856,0.507271859567158,ENSFHET00000022599,ENSFHEG00000016278,protein_coding,
ENSFHEP00000031246,-7.2250839968719,-8.19870852018692,0.701134234478194,6.13627867881461,0.00344890368048054,0.507271859567158,ENSFHET00000023473,ENSFHEG00000017003,protein_coding,trim59
ENSFHEP00000032216,-8.75169706770913,-2.37119058970604,3.46215261755647,6.29829775057535,0.00300333063506606,0.507271859567158,ENSFHET00000025383,ENSFHEG00000018565,protein_coding,utp3
ENSFHEP00000032966,1.94185977672927,-0.898181196745653,5.30060936528201,6.2953442687234,0.00301089960287877,0.507271859567158,ENSFHET00000026832,ENSFHEG00000019772,protein_coding,
ENSFHEP00000033857,-3.68210977350427,0.429768672370405,4.22860142725528,6.08124378245333,0.00361526898238192,0.507271859567158,ENSFHET00000028551,ENSFHEG00000021434,protein_coding,arhgef3l
ENSFHEP00000034360,-4.14856867661902,1.08821974158946,-1.15660043429063,6.23592918680202,0.00316739921159713,0.507271859567158,ENSFHET00000029516,ENSFHEG00000022084,protein_coding,npnta
ENSFHEP00000034803,3.37888989049986,-0.442900678345333,-2.45094268152023,6.25334574134181,0.00312067663778974,0.507271859567158,ENSFHET00000030364,ENSFHEG00000022724,protein_coding,cyb561a3a
ENSFHEP00000019947,2.55414414048442,0.885505928158306,3.0760633657232,6.06809084956289,0.00365623606552056,0.509688804250619,ENSFHET00000029313,ENSFHEG00000021848,protein_coding,prnprs3
ENSFHEP00000027180,-3.50949919913517,-2.87286650264324,1.46869515900596,6.05657692063565,0.00369248966789988,0.511421730261126,ENSFHET00000001014,ENSFHEG00000010348,protein_coding,RAB19
ENSFHEP00000009280,-3.29845049447963,-0.0786824619801366,0.79429504504244,6.03861596333347,0.00374978201288857,0.513616218327854,ENSFHET00000000745,ENSFHEG00000010543,protein_coding,pvrl2l
ENSFHEP00000010175,-0.164061592146633,3.68139185455779,2.15712452663964,6.0292226054443,0.00378010818407867,0.513616218327854,ENSFHET00000016817,ENSFHEG00000011459,protein_coding,
ENSFHEP00000019779,-1.98567816725714,-0.0138959229613222,2.9110652817758,6.03358588054168,0.00376599026247851,0.513616218327854,ENSFHET00000034921,ENSFHEG00000021691,protein_coding,p2rx7
ENSFHEP00000001557,1.87925687220072,0.727993298709176,4.68091516667139,5.98827083342609,0.00391529301815808,0.525334440711361,ENSFHET00000013662,ENSFHEG00000002321,protein_coding,barx2
ENSFHEP00000025736,-2.00168647474288,1.31759937978086,0.172436897160907,5.99353323877072,0.0038976468728523,0.525334440711361,ENSFHET00000004474,ENSFHEG00000008165,protein_coding,rfx4
ENSFHEP00000009574,-6.05304396123549,-5.55659717845098,0.716788179571416,5.97987780341757,0.00394360697518387,0.525846922628866,ENSFHET00000000255,ENSFHEG00000010842,protein_coding,tapbp.2
ENSFHEP00000004513,-5.35667003021537,-0.239053307942108,3.22667534942537,5.95223408651098,0.00403835996677654,0.531874305317538,ENSFHET00000008709,ENSFHEG00000005441,protein_coding,ccdc85cb
ENSFHEP00000018595,1.82658152010059,2.24854719931683,5.44255223078745,5.9579323420862,0.00401863873517992,0.531874305317538,ENSFHET00000034440,ENSFHEG00000000513,protein_coding,pmm1
ENSFHEP00000034584,0.215017854824184,2.85836466310885,3.32384428531298,5.93707141822527,0.00409132264654328,0.535564113268239,ENSFHET00000035211,ENSFHEG00000022398,protein_coding,POLR2E
ENSFHEP00000012477,2.89122942116677,3.78126784807479,0.73979166868939,5.88521131945993,0.00427792593289138,0.556597054104923,ENSFHET00000019743,ENSFHEG00000013930,protein_coding,pcdh1g32
ENSFHEP00000025451,-2.08780969593049,0.321736851527172,4.54172222563043,5.85579691859453,0.00438763002661417,0.567431574767187,ENSFHET00000005193,ENSFHEG00000007670,protein_coding,rgs4
ENSFHEP00000027835,-4.79696557178288,-1.66024810278674,1.43571898954531,5.83455378728011,0.00446865303099338,0.571030019460512,ENSFHET00000016893,ENSFHEG00000011549,protein_coding,dlg5b.1
ENSFHEP00000028118,-2.94022834570164,-6.04688291683985,1.45321002266605,5.84038336968601,0.00444626665489012,0.571030019460512,ENSFHET00000031291,ENSFHEG00000012030,protein_coding,odf2b
ENSFHEP00000001299,-3.67803095647363,0.928742938933928,-2.42576658470669,5.81821621409385,0.00453201066547118,0.575699437670622,ENSFHET00000014120,ENSFHEG00000002050,protein_coding,
ENSFHEP00000029272,-3.46512545284681,-3.01287409012983,5.53341158579507,5.80660465557279,0.00457760121792039,0.578070252625382,ENSFHET00000019700,ENSFHEG00000013895,protein_coding,ndufc2
ENSFHEP00000012241,2.20084338596476,0.0128789173189516,4.37315761112624,5.72178366220376,0.0049252569067621,0.584961648249239,ENSFHET00000019444,ENSFHEG00000014524,protein_coding,trpv4
ENSFHEP00000013297,0.806486523435517,2.50102673749621,4.92330046497861,5.72681983340436,0.00490387667353609,0.584961648249239,ENSFHET00000020810,ENSFHEG00000014792,protein_coding,
ENSFHEP00000013676,-2.52874463641421,3.39108084894139,1.71652567176134,5.7202231185746,0.00493190135704827,0.584961648249239,ENSFHET00000021280,ENSFHEG00000015207,protein_coding,
ENSFHEP00000017762,-1.75323579097314,1.87779456420063,0.00217354784335285,5.73805521450397,0.00485652173199453,0.584961648249239,ENSFHET00000026546,ENSFHEG00000019536,protein_coding,fam189a1
ENSFHEP00000018883,-0.854593662722179,2.35462847769385,0.111987653794551,5.75285513337359,0.0047948591366137,0.584961648249239,ENSFHET00000027988,ENSFHEG00000020815,protein_coding,
ENSFHEP00000022400,0.325805628850594,-2.28293158775395,4.29783694608371,5.73787423183144,0.00485728080323267,0.584961648249239,ENSFHET00000013007,ENSFHEG00000002729,protein_coding,rnf167
ENSFHEP00000022535,-4.49487660249161,0.172473757820164,2.76767302787639,5.72081804532491,0.00492936720458534,0.584961648249239,ENSFHET00000012626,ENSFHEG00000002986,protein_coding,ssbp1
ENSFHEP00000023834,-4.37528843659064,0.419442058820989,-2.18512370083452,5.76646339913235,0.00473887139678244,0.584961648249239,ENSFHET00000009354,ENSFHEG00000005099,protein_coding,acsf2
ENSFHEP00000024419,-8.37306826308079,-3.30254691305014,0.132738236204064,5.77732928480105,0.00469464905681175,0.584961648249239,ENSFHET00000007872,ENSFHEG00000005966,protein_coding,
ENSFHEP00000029151,-2.82161681553489,0.329185778036614,3.56340121564885,5.7741982463795,0.00470734819697236,0.584961648249239,ENSFHET00000019554,ENSFHEG00000013692,protein_coding,nup42
ENSFHEP00000029498,0.998586051077591,3.7528379874395,-1.09780656950336,5.73966062799759,0.00484979369633945,0.584961648249239,ENSFHET00000020125,ENSFHEG00000014224,protein_coding,
ENSFHEP00000023873,-3.03124586607617,-0.114619479142885,2.85092130278449,5.71167462307224,0.00496846273749473,0.586060209057895,ENSFHET00000009221,ENSFHEG00000005142,protein_coding,hikeshi
ENSFHEP00000010409,-1.50940154705141,1.88200042551147,1.81381200005012,5.70359956351857,0.00500325507057616,0.586939234181033,ENSFHET00000017112,ENSFHEG00000011850,protein_coding,flncb
ENSFHEP00000026884,5.14389687747954,-1.818921229069,0.932953114576759,5.68642291334881,0.00507809776658883,0.592481537245266,ENSFHET00000001566,ENSFHEG00000009992,protein_coding,
ENSFHEP00000009569,0.64626198395306,-0.515749635557761,5.27522186877033,5.67482775835363,0.00512927013922884,0.595217142426836,ENSFHET00000000269,ENSFHEG00000010808,protein_coding,gba2
ENSFHEP00000007540,-4.9363453623176,0.394700457240539,-1.22543585184494,5.65042547794271,0.00523870184174003,0.601414177211096,ENSFHET00000003644,ENSFHEG00000008651,protein_coding,tmc6a
ENSFHEP00000015171,-1.44817096608825,-1.23675486239259,4.16753680971762,5.65274809988454,0.00522818355205279,0.601414177211096,ENSFHET00000033101,ENSFHEG00000016807,protein_coding,alad
ENSFHEP00000009061,3.36749739987526,3.30468845389824,-0.905076900128918,5.64366072913996,0.00526946093524726,0.601727592329192,ENSFHET00000001128,ENSFHEG00000010272,protein_coding,si:ch211-201h21.5
ENSFHEP00000028178,-0.736319520180307,0.0115531304531172,5.47318643040103,5.62402622432329,0.00535979369142008,0.60880450247305,ENSFHET00000017578,ENSFHEG00000012119,protein_coding,kansl2
ENSFHEP00000005822,-2.5370867657586,-0.0792724447453607,2.56898797194859,5.59742914943818,0.00548470347112332,0.619713758516186,ENSFHET00000006530,ENSFHEG00000006802,protein_coding,gnb1l
ENSFHEP00000013667,6.46596905057759,2.95287472056122,0.0144812585276309,5.58706082166146,0.0055342038102418,0.622032918315555,ENSFHET00000021260,ENSFHEG00000015191,protein_coding,zdhhc23a
ENSFHEP00000022152,2.57957217788792,-0.860954577941617,-0.354066023181494,5.57264710714852,0.00560378136937488,0.625829165459423,ENSFHET00000013615,ENSFHEG00000002341,protein_coding,AR
ENSFHEP00000033745,-3.06209599353393,-5.45788976019955,0.386861990258875,5.56802512414815,0.00562628232409487,0.625829165459423,ENSFHET00000034664,ENSFHEG00000021063,protein_coding,nme4
ENSFHEP00000003832,-3.58374164991765,-0.127826404538835,0.284823049602943,5.54887355949007,0.00572051068868478,0.633030533323117,ENSFHET00000009876,ENSFHEG00000000124,protein_coding,zdhhc20b
ENSFHEP00000007620,2.97330514914342,3.59186885407205,3.40332707022802,5.53091579510996,0.00581033864450193,0.639673589847013,ENSFHET00000003515,ENSFHEG00000008875,protein_coding,tma16
ENSFHEP00000004072,1.04341685776971,2.40382641345241,-2.21760763448746,5.51294338775657,0.00590169164717457,0.639886445866382,ENSFHET00000009461,ENSFHEG00000004981,protein_coding,
ENSFHEP00000007282,8.07196721469639,3.54823358634625,-0.588516204117534,5.5159481020811,0.0058863166777757,0.639886445866382,ENSFHET00000004078,ENSFHEG00000008397,protein_coding,
ENSFHEP00000026765,3.79351332810242,4.32372462594739,-0.999454113430756,5.51721073255249,0.00587986814932516,0.639886445866382,ENSFHET00000001874,ENSFHEG00000009856,protein_coding,tp63
ENSFHEP00000025030,4.84696530381539,3.63838539444173,-1.15386761271511,5.4989303829501,0.00597394233092066,0.641690481341346,ENSFHET00000006286,ENSFHEG00000007041,protein_coding,pfkfb4b
ENSFHEP00000032148,2.36140551896559,-0.382119282049955,2.65405409438209,5.49812710851473,0.00597811143414706,0.641690481341346,ENSFHET00000025274,ENSFHEG00000018568,protein_coding,fuk
ENSFHEP00000003551,0.889541148157864,1.14016462981165,5.23880071942864,5.48205746561476,0.00606214615809636,0.644268087732736,ENSFHET00000010363,ENSFHEG00000004431,protein_coding,fbxw8
ENSFHEP00000020559,5.25708095536068,0.563690547801813,3.77024841153365,5.48271771308587,0.00605866965629895,0.644268087732736,ENSFHET00000030100,ENSFHEG00000022481,protein_coding,
ENSFHEP00000003015,-4.99491074026647,-2.87924575261541,2.01413867783355,5.47070762283276,0.00612222975058744,0.647448415200055,ENSFHET00000011245,ENSFHEG00000003854,protein_coding,coq4
ENSFHEP00000011820,0.633727736582216,5.29565232536477,-0.308369072267639,5.44225535218885,0.00627555441442103,0.660409814552896,ENSFHET00000018909,ENSFHEG00000013258,protein_coding,atp6v1ba
ENSFHEP00000011089,-2.06998182322222,-0.000268886533115255,4.43948288537435,5.42786305259517,0.00635460943308479,0.662236676259535,ENSFHET00000017980,ENSFHEG00000012500,protein_coding,mboat2a
ENSFHEP00000026865,5.63418583736659,5.39166588898278,-0.857749361993763,5.42801117287533,0.00635379063760667,0.662236676259535,ENSFHET00000001625,ENSFHEG00000009968,protein_coding,zgc:174917
ENSFHEP00000002391,1.82264264130687,-0.531984944309415,2.26519035848664,5.40995454802124,0.0064544093967061,0.663800448285196,ENSFHET00000012312,ENSFHEG00000003184,protein_coding,bmp7b
ENSFHEP00000016035,-0.15446897054701,-1.68642326510542,5.16775465867099,5.40411173238066,0.00648731736401384,0.663800448285196,ENSFHET00000024311,ENSFHEG00000017696,protein_coding,cyldl
ENSFHEP00000018254,3.0409000685163,3.14226286660741,0.961427405546013,5.40305336554585,0.00649329672721684,0.663800448285196,ENSFHET00000027181,ENSFHEG00000020084,protein_coding,
ENSFHEP00000025199,-1.16040522137102,-5.50798822873365,1.7608508744604,5.40750909673049,0.00646816177107322,0.663800448285196,ENSFHET00000005821,ENSFHEG00000007290,protein_coding,
ENSFHEP00000004831,-3.00080227720521,3.09330498168768,-0.969384888669371,5.36026838252701,0.00673981835430606,0.676173586067434,ENSFHET00000008190,ENSFHEG00000005745,protein_coding,f2
ENSFHEP00000008296,-1.50485887951388,-3.48244694497498,3.12030628087537,5.36481809602491,0.00671315267538321,0.676173586067434,ENSFHET00000002386,ENSFHEG00000009521,protein_coding,dnajc15
ENSFHEP00000021778,-1.36348936563408,0.0678676172875304,6.14682131797765,5.36451209729922,0.00671494271597631,0.676173586067434,ENSFHET00000014606,ENSFHEG00000001744,protein_coding,kdm2ba
ENSFHEP00000025402,4.84840946929149,5.9851027251057,0.797215079419054,5.36018330461506,0.00674031802768916,0.676173586067434,ENSFHET00000005327,ENSFHEG00000007595,protein_coding,
ENSFHEP00000006954,-5.26846226859417,-1.17403799261111,1.8173500534507,5.32328527464348,0.00696065379144602,0.688741852339447,ENSFHET00000004641,ENSFHEG00000008047,protein_coding,phf19
ENSFHEP00000018147,-1.09008127685941,-3.54008233275928,3.63828521116693,5.32308835268691,0.00696184935521054,0.688741852339447,ENSFHET00000034253,ENSFHEG00000000761,protein_coding,rrp36
ENSFHEP00000033623,2.54324362204194,-1.38206158086912,-2.27749828109241,5.32991580286218,0.00692052105112088,0.688741852339447,ENSFHET00000028173,ENSFHEG00000020941,protein_coding,
ENSFHEP00000033336,1.79129826081692,0.147491935858789,4.85494565984055,5.31550105575454,0.0070080748345712,0.69013463554392,ENSFHET00000034401,ENSFHEG00000000511,protein_coding,sema3fa
ENSFHEP00000031755,-3.91225298772644,0.860447958707332,12.9193173033458,5.30958046039927,0.00704436496144955,0.690540762522369,ENSFHET00000024518,ENSFHEG00000017847,protein_coding,krt5
ENSFHEP00000010598,8.93969740885219,6.84333127115796,-0.0533467104562226,5.29895287915161,0.00710999159526535,0.693114194614811,ENSFHET00000017366,ENSFHEG00000011953,protein_coding,
ENSFHEP00000016616,-0.56879285712545,-0.718101696529359,6.26677167518157,5.2834303516243,0.00720697601711083,0.693114194614811,ENSFHET00000025057,ENSFHEG00000018319,protein_coding,smpd1
ENSFHEP00000019724,2.83467158806297,-1.01995045523716,-1.2710878278212,5.28827197445662,0.00717658064349877,0.693114194614811,ENSFHET00000029037,ENSFHEG00000021661,protein_coding,btbd10a
ENSFHEP00000023653,5.48176104991783,0.617889279122023,-1.1343329155159,5.27945264537433,0.00723204674835651,0.693114194614811,ENSFHET00000009767,ENSFHEG00000004907,protein_coding,osbpl9
ENSFHEP00000027666,4.0644911851209,2.917961971762,-1.98452516986852,5.28263748116168,0.00721196619382404,0.693114194614811,ENSFHET00000031020,ENSFHEG00000011275,protein_coding,
ENSFHEP00000013541,5.26714493550254,-3.3443105888871,-1.0808850212241,5.26750104304832,0.00730791596238161,0.697272621690704,ENSFHET00000021104,ENSFHEG00000015037,protein_coding,
ENSFHEP00000018515,-1.98520995948465,0.14077513342257,5.70255242047094,5.26060200319692,0.00735208315779788,0.698382837307986,ENSFHET00000027500,ENSFHEG00000020387,protein_coding,ube2d4
ENSFHEP00000019374,3.54252271398981,-0.450184609939275,3.04785325313924,5.24786071719037,0.00743437448264776,0.703088772658512,ENSFHET00000028601,ENSFHEG00000021269,protein_coding,FBXO40
ENSFHEP00000007913,-4.77380783936662,-0.230164801654869,6.33349003935434,5.237175769558,0.00750411407855842,0.703228711949364,ENSFHET00000003027,ENSFHEG00000009091,protein_coding,clic1
ENSFHEP00000015446,-1.09809964314445,0.376331825082923,7.35667264953587,5.23500644939304,0.00751835491625506,0.703228711949364,ENSFHET00000023561,ENSFHEG00000017061,protein_coding,kdm6ba
ENSFHEP00000022376,5.75577883245048,-3.31088839286951,0.604752086245421,5.22764578405357,0.00756688245110411,0.703228711949364,ENSFHET00000013057,ENSFHEG00000002689,protein_coding,si:ch211-270g19.5
ENSFHEP00000029480,3.29009911450456,-0.855956163763357,1.95160641498491,5.2278438807308,0.00756557223021966,0.703228711949364,ENSFHET00000020093,ENSFHEG00000014201,protein_coding,si:dkey-44g17.6
ENSFHEP00000001185,-3.61416170063631,0.259313432846825,-0.00557113261014555,5.20910516402963,0.00769054895584586,0.710403085124612,ENSFHET00000014296,ENSFHEG00000001960,protein_coding,trpm1b
ENSFHEP00000004906,9.29360181393112,4.40407308349369,4.96254063394316,5.20617793472548,0.00771026266228967,0.710403085124612,ENSFHET00000008057,ENSFHEG00000005826,protein_coding,pof1b
ENSFHEP00000000965,-0.751018570550609,-3.29262215110958,2.53948825686747,5.16516068665162,0.00799202366350799,0.710435856783793,ENSFHET00000014653,ENSFHEG00000001730,protein_coding,
ENSFHEP00000002333,2.66595698386066,3.8021835908689,4.27676520138846,5.17227230499677,0.00794242390561033,0.710435856783793,ENSFHET00000012395,ENSFHEG00000003126,protein_coding,mrpl4
ENSFHEP00000006270,1.52805938274884,1.28769787533211,2.34363663537921,5.17324437162953,0.00793566887166384,0.710435856783793,ENSFHET00000005781,ENSFHEG00000007319,protein_coding,faima
ENSFHEP00000008338,-4.93709640197067,-2.74823147891732,3.49799707286514,5.16767227706337,0.00797447040327697,0.710435856783793,ENSFHET00000002317,ENSFHEG00000009510,protein_coding,STX19
ENSFHEP00000015996,-3.14840522387849,-6.59013718971024,1.27082058185104,5.18438642927019,0.00785866138238059,0.710435856783793,ENSFHET00000024250,ENSFHEG00000017646,protein_coding,
ENSFHEP00000016298,-0.061464282257686,2.11714717285126,3.71931405237174,5.16281498649253,0.00800845338837702,0.710435856783793,ENSFHET00000024641,ENSFHEG00000017954,protein_coding,
ENSFHEP00000018932,-6.08166368718817,-0.814098304255428,0.799000452842909,5.18457257168072,0.00785738141459071,0.710435856783793,ENSFHET00000028049,ENSFHEG00000020852,protein_coding,nrsn1
ENSFHEP00000021721,0.445984320795422,3.748532963339,2.42187942324076,5.18252509902659,0.00787147220353548,0.710435856783793,ENSFHET00000014754,ENSFHEG00000001655,protein_coding,si:ch73-160i9.1
ENSFHEP00000033292,-1.10146307255412,-1.18392682802283,5.04405001190247,5.19439568721321,0.00779013793012076,0.710435856783793,ENSFHET00000027436,ENSFHEG00000020306,protein_coding,zgc:152863
ENSFHEP00000000351,-1.6471878843538,-1.91870280176837,6.49513515069995,5.15109841125602,0.00809103963359293,0.714808390345568,ENSFHET00000015663,ENSFHEG00000001070,protein_coding,
